,Transaction_Id,Legal_Entity,Country,Correspondent_Name,Correspondent_Account,Counterparty,Settlement_Currency,Transaction_Date,Settlement_Date,Settlement_Time,Status,Direction,Settlement_Amount,Net_Settlement_Amount,Opening_Balance,Available,Expected,Processing,Anticipated,Collateral,Outlook_Amount,Forecast_Amount
96,TXN2021101501639479A1,HK_BRANCH,UNITED STATES,"J.P Morgan Chase Bank, New York",987777175,Commerzbank,USD,2021-10-15,2021-10-15,00:00:00,Open posn,IN,2390184.930000001,2390184.930000001,2390184.930000001,2390184.930000001,,,,,2390184.930000001,2390184.930000001
97,TXN2021101501639480A1,CH_BRANCH,JAPAN,MUFG Bank ltd,333-0420700,Macquarie Bank,JPY,2021-10-15,2021-10-15,00:00:00,Open party,IN,242374187.9699996,242374187.9699996,242374187.9699996,242374187.9699996,,,,,242374187.9699996,242374187.9699996
98,TXN2021101501639481A1,US_BRANCH,JAPAN,Mizuho Bank Limited,2222010,Standard Chartered,JPY,2021-10-15,2021-10-15,00:00:00,Open posn,IN,229596865.07000008,229596865.07000008,229596865.07000008,229596865.07000008,,,,,229596865.07000008,229596865.07000008
99,TXN2021101501639482A1,UK_PLC,UNITED KINGDOM,Account 17,RAND-0035,Standard Chartered,GBP,2021-10-15,2021-10-15,00:00:00,Open posn,IN,1605312.1100000022,1605312.1100000022,1605312.1100000022,1605312.1100000022,,,,,1605312.1100000022,1605312.1100000022
100,TXN2021101501639483A1,JP_BRANCH,AUSTRALIA,"Westpac Banking Corporation, Sydney",ATO0001978,HSBC Hong Kong,AUD,2021-10-15,2021-10-15,00:00:00,Open party,IN,2640476.1900000023,2640476.1900000023,2640476.1900000023,2640476.1900000023,,,,,2640476.1900000023,2640476.1900000023
101,TXN2021101501639484A1,CH_BRANCH,AUSTRALIA,"Deutsche Bank AG, Frankfurt am Main",ATOTI-0008,Wells Fargo,CHF,2021-10-15,2021-10-15,00:00:00,Open party,IN,1896221.1100000008,1896221.1100000008,1896221.1100000008,1896221.1100000008,,,,,1896221.1100000008,1896221.1100000008
102,TXN2021101501639485A1,EU_BRANCH,UNITED STATES,"Citibank NA, New York",36266668,Macquarie Bank,USD,2021-10-15,2021-10-15,00:00:00,Open posn,IN,1844297.889999999,1844297.889999999,1844297.889999999,1844297.889999999,,,,,1844297.889999999,1844297.889999999
103,TXN2021101501639486A1,AU_BRANCH,AUSTRALIA,Account 3,RAND-0003,Wells Fargo,AUD,2021-10-15,2021-10-15,00:00:00,Open posn,IN,2875992.8899999997,2875992.8899999997,2875992.8899999997,2875992.8899999997,,,,,2875992.8899999997,2875992.8899999997
104,TXN2021101501639487A1,UK_PLC,JAPAN,MUFG Bank ltd,333-0420700,Sumitomo Mitsui Financial Group,JPY,2021-10-15,2021-10-15,00:00:00,Open posn,IN,278222525.27000016,278222525.27000016,278222525.27000016,278222525.27000016,,,,,278222525.27000016,278222525.27000016
105,TXN2021101501639488A1,AU_BRANCH,AUSTRALIA,Account 4,RAND-0004,Sumitomo Mitsui Financial Group,AUD,2021-10-15,2021-10-15,00:00:00,Open party,IN,3372945.600000001,3372945.600000001,3372945.600000001,3372945.600000001,,,,,3372945.600000001,3372945.600000001
106,TXN2021101501639489A1,HK_BRANCH,HONG KONG,Citibank,ATOTI-0022,HSBC Hong Kong,HKD,2021-10-15,2021-10-15,00:00:00,Open party,IN,15647512.560000002,15647512.560000002,15647512.560000002,15647512.560000002,,,,,15647512.560000002,15647512.560000002
107,TXN2021101501639490A1,US_BRANCH,AUSTRALIA,"Australia and New Zealand Banking Group Limited, Australia",837555AUD00001,Standard Chartered,AUD,2021-10-15,2021-10-15,00:00:00,Open party,IN,2830272.709999996,2830272.709999996,2830272.709999996,2830272.709999996,,,,,2830272.709999996,2830272.709999996
108,TXN2021101501639491A1,US_BRANCH,UNITED STATES,Account 1,RAND-0037,Standard Chartered,USD,2021-10-15,2021-10-15,00:00:00,Open posn,IN,1950545.1099999975,1950545.1099999975,1950545.1099999975,1950545.1099999975,,,,,1950545.1099999975,1950545.1099999975
109,TXN2021101501639492A1,CH_BRANCH,AUSTRALIA,"Westpac Banking Corporation, Sydney",ATO0001978,Julius Baer Group,AUD,2021-10-15,2021-10-15,00:00:00,Open posn,IN,2454786.9500000016,2454786.9500000016,2454786.9500000016,2454786.9500000016,,,,,2454786.9500000016,2454786.9500000016
110,TXN2021101501639493A1,EU_BRANCH,FRANCE,"UBS AG, Zurich",ATOTI-0014,Argenta,EUR,2021-10-15,2021-10-15,00:00:00,Open posn,IN,1832343.2299999995,1832343.2299999995,1832343.2299999995,1832343.2299999995,,,,,1832343.2299999995,1832343.2299999995
111,TXN2021101501639494A1,UK_PLC,UNITED KINGDOM,"J.P Morgan Chase Bank, New York",ATOTI-0036,Société Générale,GBP,2021-10-15,2021-10-15,00:00:00,Open party,IN,1715511.2299999977,1715511.2299999977,1715511.2299999977,1715511.2299999977,,,,,1715511.2299999977,1715511.2299999977
112,TXN2021101501639495A1,JP_BRANCH,SWITZERLAND,"Credit Suisse AG, Zurich",0835-0970333-53-000,Julius Baer Group,CHF,2021-10-15,2021-10-15,00:00:00,Open party,IN,1938464.0900000029,1938464.0900000029,1938464.0900000029,1938464.0900000029,,,,,1938464.0900000029,1938464.0900000029
113,TXN2021101501639496A1,CH_BRANCH,UNITED KINGDOM,"Barclays Bank PLC, London",20325555629413,Julius Baer Group,GBP,2021-10-15,2021-10-15,00:00:00,Open party,IN,1837350.0799999984,1837350.0799999984,1837350.0799999984,1837350.0799999984,,,,,1837350.0799999984,1837350.0799999984
114,TXN2021101501639497A1,UK_PLC,AUSTRALIA,"Australia and New Zealand Banking Group Limited, Australia",837555AUD00001,Argenta,AUD,2021-10-15,2021-10-15,00:00:00,Open party,IN,3262484.1000000024,3262484.1000000024,3262484.1000000024,3262484.1000000024,,,,,3262484.1000000024,3262484.1000000024
115,TXN2021101501639498A1,CH_BRANCH,AUSTRALIA,Account 8,RAND-0008,Standard Chartered,CHF,2021-10-15,2021-10-15,00:00:00,Open party,IN,1910016.9299999983,1910016.9299999983,1910016.9299999983,1910016.9299999983,,,,,1910016.9299999983,1910016.9299999983
116,TXN2021101501639499A1,AU_BRANCH,GERMANY,"Deutsche Bank AG, Frankfurt am Main",100 8885417 1000,Macquarie Bank,EUR,2021-10-15,2021-10-15,00:00:00,Open posn,IN,1889626.6800000009,1889626.6800000009,1889626.6800000009,1889626.6800000009,,,,,1889626.6800000009,1889626.6800000009
117,TXN2021101501639500A1,EU_BRANCH,FRANCE,JPMorgan,ATOTI-0015,HSBC Hong Kong,EUR,2021-10-15,2021-10-15,00:00:00,Open party,IN,1634317.619999998,1634317.619999998,1634317.619999998,1634317.619999998,,,,,1634317.619999998,1634317.619999998
118,TXN2021101501639501A1,HK_BRANCH,JAPAN,MUFG Bank ltd,333-0420700,HSBC Hong Kong,JPY,2021-10-15,2021-10-15,00:00:00,Open posn,IN,240489373.85,240489373.85,240489373.85,240489373.85,,,,,240489373.85,240489373.85
119,TXN2021101501639502A1,HK_BRANCH,HONG KONG,Barclays,ATOTI-0020,Wells Fargo,HKD,2021-10-15,2021-10-15,00:00:00,Open posn,IN,17153513.849999983,17153513.849999983,17153513.849999983,17153513.849999983,,,,,17153513.849999983,17153513.849999983
120,TXN2021101501639503A1,US_BRANCH,UNITED STATES,ING Bank NV/SA,ATOTI-0038,Wells Fargo,USD,2021-10-15,2021-10-15,00:00:00,Open posn,IN,1705790.200000001,1705790.200000001,1705790.200000001,1705790.200000001,,,,,1705790.200000001,1705790.200000001
121,TXN2021101501639504A1,UK_PLC,UNITED KINGDOM,Account 15,RAND-0033,Standard Chartered,GBP,2021-10-15,2021-10-15,00:00:00,Open party,IN,1673439.7199999988,1673439.7199999988,1673439.7199999988,1673439.7199999988,,,,,1673439.7199999988,1673439.7199999988
122,TXN2021101501639505A1,AU_BRANCH,AUSTRALIA,"Barclays Bank PLC, London",ATOTI-0002,Wells Fargo,AUD,2021-10-15,2021-10-15,00:00:00,Open posn,IN,3204208.0600000005,3204208.0600000005,3204208.0600000005,3204208.0600000005,,,,,3204208.0600000005,3204208.0600000005
123,TXN2021101501639506A1,US_BRANCH,UNITED STATES,Account 6,RAND-0042,Commerzbank,USD,2021-10-15,2021-10-15,00:00:00,Open posn,IN,2155225.0900000003,2155225.0900000003,2155225.0900000003,2155225.0900000003,,,,,2155225.0900000003,2155225.0900000003
124,TXN2021101501639507A1,UK_PLC,SWITZERLAND,"Credit Suisse AG, Zurich",0835-0970333-53-000,Julius Baer Group,CHF,2021-10-15,2021-10-15,00:00:00,Open party,IN,1781298.709999999,1781298.709999999,1781298.709999999,1781298.709999999,,,,,1781298.709999999,1781298.709999999
125,TXN2021101501639508A1,EU_BRANCH,BELGIUM,Bank of China,ATOTI-0017,Sumitomo Mitsui Financial Group,EUR,2021-10-15,2021-10-15,00:00:00,Open posn,IN,1714276.86,1714276.86,1714276.86,1714276.86,,,,,1714276.86,1714276.86
126,TXN2021101501639509A1,UK_PLC,UNITED KINGDOM,Account 14,RAND-0032,Julius Baer Group,GBP,2021-10-15,2021-10-15,08:00:00,Matched,IN,11423.02,11423.02,,,11423.02,,,,11423.02,11423.02
127,TXN2021101501639510A1,UK_PLC,JAPAN,MUFG Bank ltd,333-0420700,Argenta,JPY,2021-10-15,2021-10-15,08:00:09,Cleared,OUT,696999.77,-696999.77,,-696999.77,,-696999.77,,,-696999.77,-696999.77
128,TXN2021101501639511A1,AU_BRANCH,AUSTRALIA,Account 5,RAND-0005,Standard Chartered,AUD,2021-10-15,2021-10-15,08:00:25,Settled,OUT,6982.49,-6982.49,,-6982.49,,,,,-6982.49,-6982.49
129,TXN2021101501639512A1,EU_BRANCH,FRANCE,Account 15,RAND-0015,Julius Baer Group,EUR,2021-10-15,2021-10-15,08:00:27,Confirm,IN,14877.15,14877.15,,,14877.15,,,,14877.15,14877.15
130,TXN2021101501639513A1,UK_PLC,UNITED KINGDOM,Account 13,RAND-0031,HSBC Hong Kong,GBP,2021-10-15,2021-10-15,08:00:28,Contracted,OUT,15174.76,-15174.76,,,-15174.76,,,,-15174.76,-15174.76
131,TXN2021101501639514A1,HK_BRANCH,SWITZERLAND,"UBS AG, Zurich",06660000087750050000P,Macquarie Bank,CHF,2021-10-15,2021-10-15,08:00:32,Matched,IN,12123.5,12123.5,,,12123.5,,,,12123.5,12123.5
132,TXN2021101501639515A1,UK_PLC,UNITED KINGDOM,CMB Wing Lung Bank Ltd,ATOTI-0034,Société Générale,GBP,2021-10-15,2021-10-15,08:00:38,Behavioural,IN,4541.93,4541.93,,,,,4541.93,,,4541.93
133,TXN2021101501639516A1,UK_PLC,UNITED KINGDOM,"Credit Suisse AG, Zurich",ATOTI-0035,Sumitomo Mitsui Financial Group,GBP,2021-10-15,2021-10-15,08:00:52,Confirm,IN,10399.05,10399.05,,,10399.05,,,,10399.05,10399.05
134,TXN2021101501639517A1,AU_BRANCH,AUSTRALIA,Account 4,RAND-0004,Sumitomo Mitsui Financial Group,AUD,2021-10-15,2021-10-15,08:01:02,Confirm,OUT,28654.72,-28654.72,,,-28654.72,,,,-28654.72,-28654.72
135,TXN2021101501639518A1,UK_PLC,JAPAN,MUFG Bank ltd,333-0420700,Standard Chartered,JPY,2021-10-15,2021-10-15,08:01:03,Collateral,IN,604894.26,604894.26,,,,,,604894.26,,604894.26
136,TXN2021101501639519A1,CH_BRANCH,AUSTRALIA,Account 7,RAND-0007,Julius Baer Group,CHF,2021-10-15,2021-10-15,08:01:07,Cancel,OUT,5217.17,-5217.17,,-5217.17,,,,,-5217.17,-5217.17
137,TXN2021101501639520A1,AU_BRANCH,SWITZERLAND,"UBS AG, Zurich",06660000087750050000P,Standard Chartered,CHF,2021-10-15,2021-10-15,08:01:10,Contracted,OUT,4296.73,-4296.73,,,-4296.73,,,,-4296.73,-4296.73
138,TXN2021101501639521A1,HK_BRANCH,JAPAN,MUFG Bank ltd,333-0420700,Wells Fargo,JPY,2021-10-15,2021-10-15,08:01:12,Settled,OUT,32594.02,-32594.02,,-32594.02,,,,,-32594.02,-32594.02
139,TXN2021101501639522A1,EU_BRANCH,BELGIUM,Bank of China,ATOTI-0017,Sumitomo Mitsui Financial Group,EUR,2021-10-15,2021-10-15,08:01:14,Matched,IN,5929.08,5929.08,,,5929.08,,,,5929.08,5929.08
140,TXN2021101501639523A1,HK_BRANCH,SWITZERLAND,"UBS AG, Zurich",06660000087750050000P,Sumitomo Mitsui Financial Group,CHF,2021-10-15,2021-10-15,08:01:15,Confirm,IN,7843.32,7843.32,,,7843.32,,,,7843.32,7843.32
141,TXN2021101501639524A1,CH_BRANCH,BELGIUM,ING Bank NV/SA,BE363011110005781,Wells Fargo,EUR,2021-10-15,2021-10-15,08:01:16,Contracted,IN,8042.9,8042.9,,,8042.9,,,,8042.9,8042.9
142,TXN2021101501639525A1,HK_BRANCH,AUSTRALIA,"Australia and New Zealand Banking Group Limited, Australia",837555AUD00001,Standard Chartered,AUD,2021-10-15,2021-10-15,08:01:20,Advised,IN,16187.84,16187.84,,,16187.84,,,,16187.84,16187.84
143,TXN2021101501639526A1,JP_BRANCH,JAPAN,Mitsui,ATOTI-0027,Commerzbank,JPY,2021-10-15,2021-10-15,08:01:26,Contracted,OUT,1415432.57,-1415432.57,,,-1415432.57,,,,-1415432.57,-1415432.57
144,TXN2021101501639527A1,JP_BRANCH,JAPAN,Account 11,RAND-0029,Wells Fargo,JPY,2021-10-15,2021-10-15,08:01:28,Advised,IN,920181.19,920181.19,,,920181.19,,,,920181.19,920181.19
145,TXN2021101501639528A1,UK_PLC,UNITED KINGDOM,Account 16,RAND-0034,Commerzbank,GBP,2021-10-15,2021-10-15,08:01:30,Matched,IN,12230.29,12230.29,,,12230.29,,,,12230.29,12230.29
146,TXN2021101501639529A1,UK_PLC,UNITED KINGDOM,Account 15,RAND-0033,Argenta,GBP,2021-10-15,2021-10-15,08:01:32,Held,OUT,567.2,-567.2,,,,-567.2,,,-567.2,-567.2
147,TXN2021101501639530A1,UK_PLC,JAPAN,MUFG Bank ltd,333-0420700,Wells Fargo,JPY,2021-10-15,2021-10-15,08:01:33,Held,IN,681916.55,681916.55,,,,681916.55,,,681916.55,681916.55
148,TXN2021101501639531A1,HK_BRANCH,JAPAN,MUFG Bank ltd,333-0420700,Macquarie Bank,JPY,2021-10-15,2021-10-15,08:01:38,Settled,OUT,58196.31,-58196.31,,-58196.31,,,,,-58196.31,-58196.31
149,TXN2021101501639532A1,EU_BRANCH,SWITZERLAND,"Credit Suisse AG, Zurich",0835-0970333-53-000,Wells Fargo,CHF,2021-10-15,2021-10-15,08:01:39,Contracted,IN,14416.58,14416.58,,,14416.58,,,,14416.58,14416.58
150,TXN2021101501639533A1,JP_BRANCH,HONG KONG,"China Construction Bank (Asia) Corporation Limited, Hong Kong",4444 3007 5500,Julius Baer Group,HKD,2021-10-15,2021-10-15,08:01:49,Collateral,IN,168685.84,168685.84,,,,,,168685.84,,168685.84
151,TXN2021101501639534A1,CH_BRANCH,UNITED KINGDOM,"Barclays Bank PLC, London",20325555629413,Wells Fargo,GBP,2021-10-15,2021-10-15,08:02:12,Contracted,OUT,9562.11,-9562.11,,,-9562.11,,,,-9562.11,-9562.11
152,TXN2021101501639535A1,AU_BRANCH,AUSTRALIA,Account 6,RAND-0006,Société Générale,AUD,2021-10-15,2021-10-15,08:02:17,Contracted,IN,23694.55,23694.55,,,23694.55,,,,23694.55,23694.55
153,TXN2021101501639536A1,CH_BRANCH,AUSTRALIA,Account 7,RAND-0007,Commerzbank,CHF,2021-10-15,2021-10-15,08:02:17,Contracted,IN,13532.53,13532.53,,,13532.53,,,,13532.53,13532.53
154,TXN2021101501639537A1,HK_BRANCH,HONG KONG,Account 3,RAND-0021,Macquarie Bank,HKD,2021-10-15,2021-10-15,08:02:19,Confirm,IN,54176.08,54176.08,,,54176.08,,,,54176.08,54176.08
155,TXN2021101501639538A1,UK_PLC,UNITED KINGDOM,Account 18,RAND-0036,Wells Fargo,GBP,2021-10-15,2021-10-15,08:02:25,Indicated,OUT,5438.06,-5438.06,,,,,-5438.06,,,-5438.06
156,TXN2021101501639539A1,UK_PLC,AUSTRALIA,"Australia and New Zealand Banking Group Limited, Australia",837555AUD00001,Commerzbank,AUD,2021-10-15,2021-10-15,08:02:29,Contracted,OUT,19635.09,-19635.09,,,-19635.09,,,,-19635.09,-19635.09
157,TXN2021101501639540A1,US_BRANCH,UNITED STATES,Lloyds Bank plc,ATOTI-0039,Macquarie Bank,USD,2021-10-15,2021-10-15,08:02:35,Advised,IN,4578.38,4578.38,,,4578.38,,,,4578.38,4578.38
158,TXN2021101501639541A1,US_BRANCH,HONG KONG,"China Construction Bank (Asia) Corporation Limited, Hong Kong",4444 3007 5500,Wells Fargo,HKD,2021-10-15,2021-10-15,08:02:39,Behavioural,OUT,39943.45,-39943.45,,,,,-39943.45,,,-39943.45
159,TXN2021101501639542A1,EU_BRANCH,SWITZERLAND,"Credit Suisse AG, Zurich",0835-0970333-53-000,Macquarie Bank,CHF,2021-10-15,2021-10-15,08:02:53,Advised,OUT,6122.86,-6122.86,,,-6122.86,,,,-6122.86,-6122.86
160,TXN2021101501639543A1,JP_BRANCH,AUSTRALIA,"Westpac Banking Corporation, Sydney",ATO0001978,Macquarie Bank,AUD,2021-10-15,2021-10-15,08:02:54,Deal,IN,11860.28,11860.28,,,11860.28,,,,11860.28,11860.28
161,TXN2021101501639544A1,US_BRANCH,UNITED STATES,MUFG Bank ltd,ATOTI-0042,Standard Chartered,USD,2021-10-15,2021-10-15,08:03:02,Collateral,OUT,1853.2,-1853.2,,,,,,-1853.2,,-1853.2
162,TXN2021101501639545A1,US_BRANCH,UNITED STATES,ING Bank NV/SA,ATOTI-0038,Wells Fargo,USD,2021-10-15,2021-10-15,08:03:03,Confirm,IN,9103.31,9103.31,,,9103.31,,,,9103.31,9103.31
163,TXN2021101501639546A1,JP_BRANCH,UNITED STATES,"Citibank NA, New York",36266668,Commerzbank,USD,2021-10-15,2021-10-15,08:03:04,Deal,OUT,9643.23,-9643.23,,,-9643.23,,,,-9643.23,-9643.23
164,TXN2021101501639547A1,CH_BRANCH,AUSTRALIA,Account 8,RAND-0008,Sumitomo Mitsui Financial Group,CHF,2021-10-15,2021-10-15,08:03:07,Confirm,OUT,10109.33,-10109.33,,,-10109.33,,,,-10109.33,-10109.33
165,TXN2021101501639548A1,US_BRANCH,UNITED STATES,Mizuho Bank Limited,ATOTI-0040,Commerzbank,USD,2021-10-15,2021-10-15,08:03:16,Collateral,OUT,6447.47,-6447.47,,,,,,-6447.47,,-6447.47
166,TXN2021101501639549A1,US_BRANCH,JAPAN,Mizuho Bank Limited,2222010,HSBC Hong Kong,JPY,2021-10-15,2021-10-15,08:03:20,Held,OUT,771949.87,-771949.87,,,,-771949.87,,,-771949.87,-771949.87
167,TXN2021101501639550A1,HK_BRANCH,HONG KONG,Account 6,RAND-0024,HSBC Hong Kong,HKD,2021-10-15,2021-10-15,08:03:21,Collateral,IN,9635.79,9635.79,,,,,,9635.79,,9635.79
168,TXN2021101501639551A1,UK_PLC,UNITED KINGDOM,Account 15,RAND-0033,HSBC Hong Kong,GBP,2021-10-15,2021-10-15,08:03:23,Confirm,IN,16703.23,16703.23,,,16703.23,,,,16703.23,16703.23
169,TXN2021101501639552A1,CH_BRANCH,AUSTRALIA,Account 12,RAND-0012,Standard Chartered,CHF,2021-10-15,2021-10-15,08:03:27,Contracted,IN,16677.68,16677.68,,,16677.68,,,,16677.68,16677.68
170,TXN2021101501639553A1,US_BRANCH,HONG KONG,"China Construction Bank (Asia) Corporation Limited, Hong Kong",4444 3007 5500,Sumitomo Mitsui Financial Group,HKD,2021-10-15,2021-10-15,08:03:54,Confirm,IN,89998.05,89998.05,,,89998.05,,,,89998.05,89998.05
171,TXN2021101501639554A1,EU_BRANCH,FRANCE,Account 13,RAND-0013,Société Générale,EUR,2021-10-15,2021-10-15,08:04:02,Cleared,OUT,1627.63,-1627.63,,-1627.63,,-1627.63,,,-1627.63,-1627.63
172,TXN2021101501639555A1,AU_BRANCH,AUSTRALIA,"Citibank NA, New York",ATOTI-0004,Société Générale,AUD,2021-10-15,2021-10-15,08:04:05,Cancel,IN,2738.15,2738.15,,2738.15,,,,,2738.15,2738.15
173,TXN2021101501639556A1,EU_BRANCH,BELGIUM,Bank of China,ATOTI-0017,Argenta,EUR,2021-10-15,2021-10-15,08:04:13,Contracted,IN,6004.52,6004.52,,,6004.52,,,,6004.52,6004.52
174,TXN2021101501639557A1,JP_BRANCH,JAPAN,Account 7,RAND-0025,Macquarie Bank,JPY,2021-10-15,2021-10-15,08:04:22,Indicated,OUT,537954.49,-537954.49,,,,,-537954.49,,,-537954.49
175,TXN2021101501639558A1,US_BRANCH,UNITED STATES,ING Bank NV/SA,ATOTI-0038,Macquarie Bank,USD,2021-10-15,2021-10-15,08:04:39,Cleared,IN,10463.8,10463.8,,10463.8,,10463.8,,,10463.8,10463.8
176,TXN2021101501639559A1,US_BRANCH,UNITED KINGDOM,Lloyds Bank plc,14441004,Société Générale,GBP,2021-10-15,2021-10-15,08:04:40,Cleared,OUT,4075.68,-4075.68,,-4075.68,,-4075.68,,,-4075.68,-4075.68
177,TXN2021101501639560A1,UK_PLC,UNITED KINGDOM,Account 18,RAND-0036,Standard Chartered,GBP,2021-10-15,2021-10-15,08:04:42,Advised,IN,8947.2,8947.2,,,8947.2,,,,8947.2,8947.2
178,TXN2021101501639561A1,AU_BRANCH,AUSTRALIA,"Credit Suisse AG, Zurich",ATOTI-0006,Wells Fargo,AUD,2021-10-15,2021-10-15,08:04:54,Collateral,OUT,19006.2,-19006.2,,,,,,-19006.2,,-19006.2
179,TXN2021101501639562A1,CH_BRANCH,AUSTRALIA,Account 7,RAND-0007,Argenta,CHF,2021-10-15,2021-10-15,08:05:26,Matched,OUT,8511.34,-8511.34,,,-8511.34,,,,-8511.34,-8511.34
180,TXN2021101501639563A1,US_BRANCH,JAPAN,Mizuho Bank Limited,2222010,Commerzbank,JPY,2021-10-15,2021-10-15,08:05:32,Deal,IN,241080.42,241080.42,,,241080.42,,,,241080.42,241080.42
181,TXN2021101501639564A1,AU_BRANCH,AUSTRALIA,Account 3,RAND-0003,Macquarie Bank,AUD,2021-10-15,2021-10-15,08:05:35,Held,OUT,2099.38,-2099.38,,,,-2099.38,,,-2099.38,-2099.38
182,TXN2021101501639565A1,AU_BRANCH,SWITZERLAND,"UBS AG, Zurich",06660000087750050000P,Argenta,CHF,2021-10-15,2021-10-15,08:05:36,Deal,OUT,8982.94,-8982.94,,,-8982.94,,,,-8982.94,-8982.94
183,TXN2021101501639566A1,CH_BRANCH,AUSTRALIA,Account 12,RAND-0012,Macquarie Bank,CHF,2021-10-15,2021-10-15,08:05:36,Rejected,OUT,1606.3,-1606.3,,-1606.3,,,,,-1606.3,-1606.3
184,TXN2021101501639567A1,US_BRANCH,UNITED KINGDOM,Lloyds Bank plc,14441004,HSBC Hong Kong,GBP,2021-10-15,2021-10-15,08:05:38,Matched,OUT,4939.01,-4939.01,,,-4939.01,,,,-4939.01,-4939.01
185,TXN2021101501639568A1,CH_BRANCH,BELGIUM,ING Bank NV/SA,BE363011110005781,Argenta,EUR,2021-10-15,2021-10-15,08:05:53,Held,IN,7108.11,7108.11,,,,7108.11,,,7108.11,7108.11
186,TXN2021101501639569A1,EU_BRANCH,HONG KONG,CMB Wing Lung Bank Ltd,6011950999,Wells Fargo,HKD,2021-10-15,2021-10-15,08:06:11,Advised,IN,54753.75,54753.75,,,54753.75,,,,54753.75,54753.75
187,TXN2021101501639570A1,CH_BRANCH,AUSTRALIA,"J.P Morgan Chase Bank, New York",ATOTI-0007,Argenta,CHF,2021-10-15,2021-10-15,08:06:26,Deal,IN,13971.88,13971.88,,,13971.88,,,,13971.88,13971.88
188,TXN2021101501639571A1,HK_BRANCH,HONG KONG,Account 1,RAND-0019,Wells Fargo,HKD,2021-10-15,2021-10-15,08:06:33,Held,OUT,85454.2,-85454.2,,,,-85454.2,,,-85454.2,-85454.2
189,TXN2021101501639572A1,JP_BRANCH,JAPAN,Account 11,RAND-0029,Macquarie Bank,JPY,2021-10-15,2021-10-15,08:06:39,Held,IN,938632.76,938632.76,,,,938632.76,,,938632.76,938632.76
190,TXN2021101501639573A1,HK_BRANCH,HONG KONG,Account 2,RAND-0020,HSBC Hong Kong,HKD,2021-10-15,2021-10-15,08:06:41,Confirm,IN,66099.9,66099.9,,,66099.9,,,,66099.9,66099.9
191,TXN2021101501639574A1,US_BRANCH,UNITED STATES,Account 3,RAND-0039,Standard Chartered,USD,2021-10-15,2021-10-15,08:06:44,Advised,IN,14522.64,14522.64,,,14522.64,,,,14522.64,14522.64
